datetime,sensor_id,sensor_status,activity
2023-08-19_02:10:49.036344,M034,OFF,
2023-08-19_02:10:50.012972,M035,OFF,
2023-08-19_02:11:07.064679,T001,25,
2023-08-19_02:11:23.000574,T001,25.5,
2023-08-19_02:11:39.058322,T001,25,
2023-08-19_02:11:55.006235,T001,25.5,
2023-08-19_02:12:43.016602,P001,757,
2023-08-19_02:12:43.002338,P001,393,
2023-08-19_02:12:43.061851,T001,25,
2023-08-19_02:16:07.055779,T002,26,
2023-08-19_02:16:23.057754,T002,26.5,
2023-08-19_02:16:56.064775,T001,25.5,
2023-08-19_02:17:12.057327,T001,25,
2023-08-19_02:18:13.037995,P001,383,
2023-08-19_02:23:10.097764,M034,ON,
2023-08-19_02:23:12.080916,M034,OFF,
2023-08-19_02:23:13.005504,M034,ON,
2023-08-19_02:23:15.073153,M034,OFF,
2023-08-19_02:23:22.057895,P001,291,
2023-08-19_02:27:29.051848,T002,26,
2023-08-19_02:29:48.025544,M034,ON,
2023-08-19_02:29:49.004319,M035,ON,
2023-08-19_02:29:50.072381,M035,OFF,
2023-08-19_02:29:53.009613,M034,OFF,
2023-08-19_02:30:22.083322,P001,401,
2023-08-19_02:30:39.005291,T003,25.5,
2023-08-19_02:30:55.032848,T003,26,
2023-08-19_02:30:55.090882,M047,ON,
2023-08-19_02:30:57.000825,M047,OFF,
2023-08-19_02:31:00.069176,M047,ON,
2023-08-19_02:31:02.081104,M047,OFF,
2023-08-19_02:31:11.036108,T003,25.5,
2023-08-19_02:31:18.088233,P001,391,
2023-08-19_02:31:59.003782,T003,26,
2023-08-19_02:32:15.032764,T003,25.5,
2023-08-19_02:32:31.034131,T003,26,
2023-08-19_02:33:03.034099,T003,25.5,
2023-08-19_02:34:07.038715,T003,26,
2023-08-19_02:34:23.035972,T003,25.5,
2023-08-19_02:34:39.030316,T003,26,
2023-08-19_02:34:55.029801,T003,25.5,
2023-08-19_02:35:40.068347,T005,26,
2023-08-19_02:40:39.022897,P001,290,
2023-08-19_02:43:39.034759,P001,1001.4,
2023-08-19_02:43:39.042831,P001,290,
2023-08-19_02:47:39.051909,P001,394,
2023-08-19_02:49:48.000589,P001,384,
2023-08-19_02:51:56.015394,M034,ON,
2023-08-19_02:51:59.000128,M034,OFF,
2023-08-19_02:51:59.050148,M034,ON,
2023-08-19_02:52:02.072502,M034,OFF,
2023-08-19_02:52:04.001992,M034,ON,
2023-08-19_02:52:07.013667,M034,OFF,
2023-08-19_02:52:07.039283,M034,ON,
2023-08-19_02:52:12.080837,M035,ON,
2023-08-19_02:52:15.063154,M034,OFF,
2023-08-19_02:52:16.021934,M035,OFF,
2023-08-19_02:52:18.032213,T004,25,
2023-08-19_02:52:50.039774,T004,25.5,
2023-08-19_02:53:22.031181,T004,25,
2023-08-19_02:53:24.013637,M047,ON,
2023-08-19_02:53:25.094004,M047,OFF,
2023-08-19_02:53:54.032066,T004,25.5,
2023-08-19_02:54:26.036839,T004,25,
2023-08-19_02:55:14.030052,T004,25.5,
2023-08-19_02:55:30.038779,T004,25,
2023-08-19_02:55:43.005686,T004,25.5,
2023-08-19_02:55:59.031376,T004,25,
2023-08-19_02:56:15.030809,T004,25.5,
2023-08-19_02:56:47.033722,T004,25,
2023-08-19_02:57:50.089861,P001,291,
2023-08-19_02:57:51.032967,T004,25.5,
2023-08-19_02:58:07.030239,T004,25,
2023-08-19_03:00:10.009922,P001,315,
2023-08-19_03:04:29.014238,P001,325,
2023-08-19_03:04:43.015373,P001,813,
2023-08-19_03:04:44.059929,T002,25.5,
2023-08-19_03:04:49.001594,P001,429,
2023-08-19_03:05:13.017933,P001,418,
2023-08-19_03:06:17.021853,P001,408,
2023-08-19_03:07:41.027245,P001,418,
2023-08-19_03:08:25.006172,T002,26,
2023-08-19_03:08:41.063308,T002,25.5,
2023-08-19_03:09:13.063325,T002,26,
2023-08-19_03:09:15.034307,P001,404,
2023-08-19_03:10:11.004035,P001,418,
2023-08-19_03:10:29.046976,P001,404,
2023-08-19_03:10:34.006056,T001,24.5,
2023-08-19_03:10:35.043828,P001,418,
2023-08-19_03:10:47.009043,P001,408,
2023-08-19_03:11:03.038833,T001,25,
2023-08-19_03:11:07.046616,P001,421,
2023-08-19_03:11:08.000056,M047,ON,
2023-08-19_03:11:10.022839,M047,OFF,
2023-08-19_03:11:11.003571,M048,ON,
2023-08-19_03:11:12.076328,M047,ON,
2023-08-19_03:11:13.048839,M048,OFF,
2023-08-19_03:11:16.025908,M047,OFF,
2023-08-19_03:11:19.036727,T001,24.5,
2023-08-19_03:11:51.035779,T001,25,
2023-08-19_03:12:11.050331,P001,411,
2023-08-19_03:12:23.003428,T001,24.5,
2023-08-19_03:14:43.058281,P001,319,
2023-08-19_03:16:03.092432,M034,ON,
2023-08-19_03:16:04.012543,M035,ON,
2023-08-19_03:16:05.073679,M035,OFF,
2023-08-19_03:16:06.000083,M035,ON,
2023-08-19_03:16:06.056642,M034,OFF,
2023-08-19_03:16:06.082978,M034,ON,
2023-08-19_03:16:07.007201,M035,OFF,
2023-08-19_03:16:09.001893,M034,OFF,
2023-08-19_03:16:10.033043,M034,ON,
2023-08-19_03:16:10.061165,M035,ON,
2023-08-19_03:16:11.094161,M034,OFF,
2023-08-19_03:16:12.063178,M035,OFF,
2023-08-19_03:16:23.066206,P001,309,
2023-08-19_03:17:39.059164,T002,25.5,
2023-08-19_03:17:45.072247,P001,319,
2023-08-19_03:17:55.058326,T002,26,
2023-08-19_03:18:11.060724,T002,25.5,
2023-08-19_03:18:49.077605,P001,307,
2023-08-19_03:18:49.085017,P001,319,
2023-08-19_03:21:15.085968,P001,309,
2023-08-19_03:21:24.086912,P001,321,
2023-08-19_03:21:27.008788,P001,425,
2023-08-19_03:22:55.094922,P001,415,
2023-08-19_03:23:21.096286,P001,405,
2023-08-19_03:23:27.097942,P001,416,
2023-08-19_03:24:30.000914,P001,404,
2023-08-19_03:26:44.009863,P001,414,
2023-08-19_03:29:00.018283,P001,401,
2023-08-19_03:30:54.026558,M047,ON,
2023-08-19_03:30:55.021057,M048,ON,
2023-08-19_03:30:57.036454,M047,OFF,
2023-08-19_03:30:58.026087,P001,352,
2023-08-19_03:30:58.053586,M048,OFF,
2023-08-19_03:31:04.001766,M047,ON,
2023-08-19_03:31:04.029007,P001,306,
2023-08-19_03:31:05.024453,M047,OFF,
2023-08-19_03:32:58.007589,T003,25,
2023-08-19_03:33:14.074447,T003,25.5,
2023-08-19_03:33:18.003387,P001,321,
2023-08-19_03:33:50.036537,P001,310,
2023-08-19_03:33:56.037853,P001,321,
2023-08-19_03:34:18.077424,T003,25,
2023-08-19_03:34:32.041876,P001,311,
2023-08-19_03:35:06.090008,T003,25.5,
2023-08-19_03:35:38.000884,T003,25,
2023-08-19_03:36:24.035292,T003,25.5,
2023-08-19_03:36:40.030217,T003,25,
2023-08-19_03:37:12.038761,T003,25.5,
2023-08-19_03:37:28.028926,T003,25,
2023-08-19_03:38:03.005605,P001,417,
2023-08-19_03:38:23.031559,M035,ON,
2023-08-19_03:38:27.031901,M035,OFF,
2023-08-19_03:39:14.059989,P001,407,
2023-08-19_03:41:35.069782,P001,1001.7,
2023-08-19_03:41:35.077343,P001,401,
2023-08-19_03:47:14.087654,P001,326,
2023-08-19_03:47:14.094419,P001,304,
2023-08-19_03:51:41.001045,P001,316,
2023-08-19_03:51:53.001856,P001,306,
2023-08-19_03:54:15.001065,P001,408,
2023-08-19_03:54:18.071425,M047,ON,
2023-08-19_03:54:20.094548,M047,OFF,
2023-08-19_03:54:21.013309,P001,419,
2023-08-19_03:54:22.012896,M047,ON,
2023-08-19_03:54:22.049337,T004,24.5,
2023-08-19_03:54:24.056827,M047,OFF,
2023-08-19_03:54:45.013835,P001,409,
2023-08-19_03:55:25.033682,M047,ON,
2023-08-19_03:55:27.008114,M047,OFF,
2023-08-19_03:55:28.078807,M047,ON,
2023-08-19_03:55:34.039101,M047,OFF,
2023-08-19_03:55:39.015877,P001,399,
2023-08-19_03:55:55.057246,T004,25,
2023-08-19_03:56:27.034026,T004,24.5,
2023-08-19_03:59:37.029937,P001,383,
2023-08-19_04:03:29.045173,P001,291,
2023-08-19_04:04:37.084567,M035,ON,
2023-08-19_04:04:38.011656,M034,ON,
2023-08-19_04:04:44.056415,M034,OFF,
2023-08-19_04:04:46.060557,M035,OFF,
2023-08-19_04:09:09.031756,T002,25,
2023-08-19_04:09:21.062395,M047,ON,
2023-08-19_04:09:32.053354,M047,OFF,
2023-08-19_04:09:41.030776,T002,25.5,
2023-08-19_04:09:57.035734,T002,25,
2023-08-19_04:10:25.067281,P001,493,
2023-08-19_04:10:31.067828,P001,399,
2023-08-19_04:11:43.072677,P001,388,
2023-08-19_04:15:59.081789,T002,25.5,
2023-08-19_04:16:31.034692,T002,25,
2023-08-19_04:16:47.033414,T002,25.5,
2023-08-19_04:19:21.089446,M047,ON,
2023-08-19_04:19:27.055121,M047,OFF,
2023-08-19_04:19:28.001803,P001,291,
2023-08-19_04:19:28.079587,M047,ON,
2023-08-19_04:19:30.065643,M047,OFF,
2023-08-19_04:19:59.051127,M048,ON,
2023-08-19_04:19:59.093862,M047,ON,
2023-08-19_04:20:00.062357,T001,24,
2023-08-19_04:20:07.048524,M047,OFF,
2023-08-19_04:20:07.077875,M048,OFF,
2023-08-19_04:20:16.055377,T001,24.5,
2023-08-19_04:21:01.032296,T001,24,
2023-08-19_04:21:48.003275,T002,25,
2023-08-19_04:21:49.059977,T001,24.5,
2023-08-19_04:22:05.057825,T001,24,
2023-08-19_04:22:37.056587,T001,24.5,
2023-08-19_04:22:53.056364,T001,24,
2023-08-19_04:26:32.026255,P001,393,
2023-08-19_04:29:16.038911,P001,383,
2023-08-19_04:32:29.054119,M047,ON,
2023-08-19_04:32:31.012103,M047,OFF,
2023-08-19_04:32:31.055379,M047,ON,
2023-08-19_04:32:31.080277,M048,ON,
2023-08-19_04:32:35.078001,M048,OFF,
2023-08-19_04:32:36.020233,M048,ON,
2023-08-19_04:32:37.034348,M047,OFF,
2023-08-19_04:32:39.082096,M047,ON,
2023-08-19_04:32:41.058511,M048,OFF,
2023-08-19_04:32:42.017677,M047,OFF,
2023-08-19_04:32:54.057508,M047,ON,
2023-08-19_04:32:56.064546,M047,OFF,
2023-08-19_04:35:15.057342,P001,290,
2023-08-19_04:42:09.031942,T003,24.5,
2023-08-19_04:42:34.006031,M047,ON,
2023-08-19_04:42:34.040124,M048,ON,
2023-08-19_04:42:39.077639,M047,OFF,
2023-08-19_04:42:39.096688,M048,OFF,
2023-08-19_04:42:43.085885,P001,397,
2023-08-19_04:44:03.089994,P001,386,
2023-08-19_04:47:57.005434,M034,ON,
2023-08-19_04:47:58.014478,M035,ON,
2023-08-19_04:48:03.051453,M034,OFF,
2023-08-19_04:48:04.054846,M034,ON,
2023-08-19_04:48:04.098107,M035,OFF,
2023-08-19_04:48:07.057547,M035,ON,
2023-08-19_04:48:13.048468,M035,OFF,
2023-08-19_04:48:14.079522,M034,OFF,
2023-08-19_04:49:48.046464,M048,ON,
2023-08-19_04:49:51.011508,M047,ON,
2023-08-19_04:49:52.019285,M047,OFF,
2023-08-19_04:49:53.021525,M048,OFF,
2023-08-19_04:49:54.043987,M047,ON,
2023-08-19_04:49:54.070313,M048,ON,
2023-08-19_04:49:56.013232,M047,OFF,
2023-08-19_04:49:56.041448,M047,ON,
2023-08-19_04:49:56.097384,M048,OFF,
2023-08-19_04:49:58.079088,M047,OFF,
2023-08-19_04:51:34.021461,P001,289,
2023-08-19_04:56:08.064193,T005,25.5,
2023-08-19_04:56:40.086968,T005,26,
2023-08-19_04:58:31.030825,T002,24.5,
2023-08-19_04:58:33.051529,M047,ON,
2023-08-19_04:58:36.005555,M047,OFF,
2023-08-19_04:58:36.083647,M047,ON,
2023-08-19_04:58:37.029449,P001,393,
2023-08-19_04:58:40.077552,M048,ON,
2023-08-19_04:58:44.094852,M047,OFF,
2023-08-19_04:58:48.071956,M048,OFF,
2023-08-19_04:58:49.029329,M048,ON,
2023-08-19_04:58:55.046596,M048,OFF,
2023-08-19_05:00:01.073382,M034,ON,
2023-08-19_05:00:02.003052,M035,ON,
2023-08-19_05:00:03.040609,M034,OFF,
2023-08-19_05:00:03.092101,M034,ON,
2023-08-19_05:00:05.013478,M035,OFF,
2023-08-19_05:00:05.048471,M035,ON,
2023-08-19_05:00:05.071602,M034,OFF,
2023-08-19_05:00:10.026845,M035,OFF,
2023-08-19_05:00:15.032902,P001,383,
2023-08-19_05:01:08.057369,T004,24,
2023-08-19_05:01:09.066976,T005,25.5,
2023-08-19_05:01:56.032783,T002,25,
2023-08-19_05:03:09.046219,P001,393,
2023-08-19_05:04:12.067257,M047,ON,
2023-08-19_05:04:15.051666,M048,ON,
2023-08-19_05:04:16.094341,M047,OFF,
2023-08-19_05:04:17.099667,M048,OFF,
2023-08-19_05:04:18.040906,M047,ON,
2023-08-19_05:04:18.069897,M048,ON,
2023-08-19_05:04:22.049792,M047,OFF,
2023-08-19_05:04:24.046682,M048,OFF,
2023-08-19_05:07:09.062691,P001,312,
2023-08-19_05:07:15.062171,P001,302,
2023-08-19_05:11:25.080343,P001,291,
2023-08-19_05:11:42.037663,T002,24.5,
2023-08-19_05:14:27.090314,P001,395,
2023-08-19_05:15:51.098022,P001,385,
2023-08-19_05:20:01.007706,M034,ON,
2023-08-19_05:20:02.066935,M035,ON,
2023-08-19_05:20:04.019188,M035,OFF,
2023-08-19_05:20:05.077117,M034,OFF,
2023-08-19_05:20:06.096585,M034,ON,
2023-08-19_05:20:07.085971,M035,ON,
2023-08-19_05:20:08.059485,M034,OFF,
2023-08-19_05:20:09.055412,M035,OFF,
2023-08-19_05:20:10.072481,M035,ON,
2023-08-19_05:20:13.013521,M035,OFF,
2023-08-19_05:21:27.033993,M047,ON,
2023-08-19_05:21:28.088438,M047,OFF,
2023-08-19_05:21:30.016506,M047,ON,
2023-08-19_05:21:31.071782,M048,ON,
2023-08-19_05:21:35.032556,M048,OFF,
2023-08-19_05:21:40.054623,M047,OFF,
2023-08-19_05:22:16.036462,T002,25,
2023-08-19_05:22:54.020923,P001,288,
2023-08-19_05:23:05.057907,T001,23.5,
2023-08-19_05:23:20.064495,M047,ON,
2023-08-19_05:23:22.087107,M047,OFF,
2023-08-19_05:23:24.028532,M047,ON,
2023-08-19_05:23:29.019321,M048,ON,
2023-08-19_05:23:31.000711,M048,OFF,
2023-08-19_05:23:35.050152,M047,OFF,
2023-08-19_05:24:40.034034,T002,24.5,
2023-08-19_05:24:56.035397,T002,25,
2023-08-19_05:25:12.034283,T002,24.5,
2023-08-19_05:26:45.085836,M047,ON,
2023-08-19_05:26:53.024515,M047,OFF,
2023-08-19_05:28:29.066407,M047,ON,
2023-08-19_05:28:30.072137,M047,OFF,
2023-08-19_05:30:06.049844,P001,1001.4,
2023-08-19_05:30:06.057981,P001,287,
2023-08-19_05:30:12.049891,P001,397,
2023-08-19_05:31:28.054322,P001,387,
2023-08-19_05:37:36.032298,T003,24,
2023-08-19_05:37:52.033686,T003,24.5,
2023-08-19_05:38:24.031745,T003,24,
2023-08-19_05:38:28.082713,P001,1001.6,
2023-08-19_05:38:28.090277,P001,380,
2023-08-19_05:38:40.030644,T003,24.5,
2023-08-19_05:38:46.083954,P001,288,
2023-08-19_05:38:56.030951,T003,24,
2023-08-19_05:39:12.030879,T003,24.5,
2023-08-19_05:39:44.034757,T003,24,
2023-08-19_05:41:32.006398,T003,24.5,
2023-08-19_05:41:48.057376,T003,24,
2023-08-19_05:41:55.034448,M035,ON,
2023-08-19_05:41:55.075873,M034,ON,
2023-08-19_05:41:57.090689,M034,OFF,
2023-08-19_05:41:59.007629,M034,ON,
2023-08-19_05:42:00.043595,M035,OFF,
2023-08-19_05:42:03.074599,M034,OFF,
2023-08-19_05:46:14.011933,P001,874,
2023-08-19_05:46:28.012245,P001,397,
2023-08-19_05:47:26.015971,P001,387,
2023-08-19_05:54:34.042934,P001,289,
2023-08-19_05:55:34.041408,M034,ON,
2023-08-19_05:55:37.054422,M034,OFF,
2023-08-19_05:55:37.080204,M034,ON,
2023-08-19_05:55:42.029482,M034,OFF,
2023-08-19_05:55:43.042239,M034,ON,
2023-08-19_05:55:45.000505,M034,OFF,
2023-08-19_05:56:19.054356,T004,23.5,
2023-08-19_05:56:35.037376,T004,24,
2023-08-19_05:58:44.013796,M047,ON,
2023-08-19_05:58:51.073498,M048,ON,
2023-08-19_05:58:54.051607,M048,OFF,
2023-08-19_05:58:58.090681,M047,OFF,
2023-08-19_06:00:20.099369,M047,ON,
2023-08-19_06:00:25.019019,M048,ON,
2023-08-19_06:00:28.039507,M048,OFF,
2023-08-19_06:00:29.061778,M047,OFF,
2023-08-19_06:01:20.060247,T004,23.5,
2023-08-19_06:01:56.075083,P001,836,
2023-08-19_06:02:02.075873,P001,398,
2023-08-19_06:02:24.065063,T002,24,
2023-08-19_06:03:24.081315,P001,387,
2023-08-19_06:04:00.053206,T002,24.5,
2023-08-19_06:04:16.067023,T002,24,
2023-08-19_06:04:32.006538,T002,24.5,
2023-08-19_06:08:04.097014,M034,ON,
2023-08-19_06:08:06.027989,M034,OFF,
2023-08-19_06:08:08.000094,M034,ON,
2023-08-19_06:08:13.082106,M035,ON,
2023-08-19_06:08:18.076102,M034,OFF,
2023-08-19_06:08:19.023166,M035,OFF,
2023-08-19_06:10:13.010966,P001,288,
2023-08-19_06:13:45.013647,M047,ON,
2023-08-19_06:13:45.078053,M048,ON,
2023-08-19_06:13:46.089619,M047,OFF,
2023-08-19_06:13:47.008973,M048,OFF,
2023-08-19_06:13:47.009501,M047,ON,
2023-08-19_06:13:50.029618,M048,ON,
2023-08-19_06:13:50.086355,M047,OFF,
2023-08-19_06:13:51.015512,M047,ON,
2023-08-19_06:13:52.020706,M047,OFF,
2023-08-19_06:13:53.046399,M048,OFF,
2023-08-19_06:13:55.021746,M047,ON,
2023-08-19_06:13:57.064646,M047,OFF,
2023-08-19_06:15:54.055882,T002,24,
2023-08-19_06:17:35.040726,P001,409,
2023-08-19_06:17:35.048363,P001,392,
2023-08-19_06:19:19.048341,P001,382,
2023-08-19_06:20:24.065009,M034,ON,
2023-08-19_06:20:26.002155,M034,OFF,
2023-08-19_06:21:56.061217,T002,24.5,
2023-08-19_06:22:37.006172,P001,1001.6,
2023-08-19_06:22:37.069676,P001,381,
2023-08-19_06:23:16.061917,T002,24,
2023-08-19_06:23:32.058368,T002,24.5,
2023-08-19_06:24:56.002436,M047,ON,
2023-08-19_06:24:57.057982,M048,ON,
2023-08-19_06:24:58.036861,M049,ON,
2023-08-19_06:24:59.091655,M049,OFF,
2023-08-19_06:25:00.019743,M048,OFF,
2023-08-19_06:25:01.041435,M048,ON,
2023-08-19_06:25:02.069554,M047,OFF,
2023-08-19_06:25:03.039248,M047,ON,
2023-08-19_06:25:05.029469,M048,OFF,
2023-08-19_06:25:07.000299,M047,OFF,
2023-08-19_06:25:07.033874,M047,ON,
2023-08-19_06:25:07.086718,M048,ON,
2023-08-19_06:25:11.000411,M047,OFF,
2023-08-19_06:25:12.071128,M048,OFF,
2023-08-19_06:25:39.075903,P001,288,
2023-08-19_06:30:09.052768,T002,24,
2023-08-19_06:30:54.053185,M047,ON,
2023-08-19_06:30:56.032536,M048,ON,
2023-08-19_06:30:57.083088,M049,ON,
2023-08-19_06:30:59.025354,M049,OFF,
2023-08-19_06:31:00.089511,M047,OFF,
2023-08-19_06:31:01.019069,M049,ON,
2023-08-19_06:31:02.002872,M049,OFF,
2023-08-19_06:31:03.007445,M047,ON,
2023-08-19_06:31:06.000064,M048,OFF,
2023-08-19_06:31:08.002604,M047,OFF,
2023-08-19_06:32:21.097665,P001,1001.4,
2023-08-19_06:32:22.005332,P001,287,
2023-08-19_06:33:14.000326,P001,394,
2023-08-19_06:34:48.006855,P001,384,
2023-08-19_06:36:28.040283,T001,23,
2023-08-19_06:36:51.053115,M047,ON,R701_sleep_end
2023-08-19_06:36:53.012921,M048,ON,R701_wakeup_begin
2023-08-19_06:36:53.043644,M049,ON,R701_wakeup_end
2023-08-19_06:36:54.087117,M049,OFF,
2023-08-19_06:36:57.005004,M047,OFF,
2023-08-19_06:36:58.084496,M049,ON,
2023-08-19_06:37:00.079547,M049,OFF,
2023-08-19_06:37:03.074678,M047,ON,
2023-08-19_06:37:06.000026,M049,ON,
2023-08-19_06:37:07.055995,M049,OFF,
2023-08-19_06:37:08.056418,M048,OFF,
2023-08-19_06:37:08.083896,M048,ON,
2023-08-19_06:37:09.000202,M049,ON,
2023-08-19_06:37:11.003064,M050,ON,
2023-08-19_06:37:11.030475,M049,OFF,
2023-08-19_06:37:11.005336,M047,OFF,
2023-08-19_06:37:11.089647,M044,ON,
2023-08-19_06:37:12.095799,M048,OFF,
2023-08-19_06:37:13.054664,M050,OFF,
2023-08-19_06:37:15.091487,M050,ON,
2023-08-19_06:37:17.044438,M034,ON,
2023-08-19_06:37:18.067434,M035,ON,
2023-08-19_06:37:19.047425,D004,OPEN,
2023-08-19_06:37:23.023222,M034,OFF,
2023-08-19_06:37:23.088704,M034,ON,
2023-08-19_06:37:24.017141,M035,OFF,
2023-08-19_06:37:24.054042,M049,ON,
2023-08-19_06:37:24.009969,M044,OFF,
2023-08-19_06:37:25.086259,M035,ON,
2023-08-19_06:37:26.049551,M048,ON,
2023-08-19_06:37:27.077885,M035,OFF,
2023-08-19_06:37:27.095903,M044,ON,
2023-08-19_06:37:28.065533,M048,OFF,
2023-08-19_06:37:29.078431,M043,ON,
2023-08-19_06:37:30.012181,M049,OFF,
2023-08-19_06:37:30.009577,M042,ON,
2023-08-19_06:37:31.083868,M029,ON,
2023-08-19_06:37:32.011214,M034,OFF,
2023-08-19_06:37:32.089003,M037,ON,
2023-08-19_06:37:33.023402,M043,OFF,
2023-08-19_06:37:33.039628,M042,OFF,
2023-08-19_06:37:33.056725,M050,OFF,
2023-08-19_06:37:33.084322,M029,OFF,
2023-08-19_06:37:34.000267,M044,OFF,
2023-08-19_06:37:36.069896,M038,ON,
2023-08-19_06:37:37.029162,D005,CLOSE,
2023-08-19_06:37:39.012976,M038,OFF,
2023-08-19_06:37:40.030557,M038,ON,
2023-08-19_06:37:42.017275,P001,642,
2023-08-19_06:37:43.009986,M039,ON,
2023-08-19_06:37:45.013382,M037,OFF,
2023-08-19_06:37:45.084981,M040,ON,
2023-08-19_06:37:46.055659,M038,OFF,
2023-08-19_06:37:47.003685,M041,ON,
2023-08-19_06:37:49.021493,M039,OFF,
2023-08-19_06:37:54.088479,M041,OFF,
2023-08-19_06:37:55.008607,M040,OFF,
2023-08-19_06:38:03.029238,T004,24,
2023-08-19_06:39:24.055776,T005,25,
2023-08-19_06:39:40.057045,T005,25.5,
2023-08-19_06:39:56.059335,T005,25,
2023-08-19_06:41:16.031855,P001,552,
2023-08-19_06:42:20.073748,M041,ON,
2023-08-19_06:42:22.003772,M040,ON,
2023-08-19_06:42:23.008549,M040,OFF,
2023-08-19_06:42:23.036253,M040,ON,
2023-08-19_06:42:24.092425,M040,OFF,
2023-08-19_06:42:28.009419,M040,ON,
2023-08-19_06:42:29.069585,M040,OFF,
2023-08-19_06:42:30.009874,M040,ON,
2023-08-19_06:42:32.005548,M041,OFF,
2023-08-19_06:42:33.086608,M041,ON,
2023-08-19_06:42:34.000562,M040,OFF,
2023-08-19_06:42:35.015284,M040,ON,
2023-08-19_06:42:36.024869,M039,ON,R701_shower_begin
2023-08-19_06:42:37.044552,M038,ON,
2023-08-19_06:42:38.056433,M041,OFF,
2023-08-19_06:42:39.004595,M039,OFF,
2023-08-19_06:42:39.008675,M040,OFF,
2023-08-19_06:42:41.014437,M038,OFF,
2023-08-19_06:42:42.036844,P001,510,
2023-08-19_06:43:06.057512,M038,ON,
2023-08-19_06:43:09.046521,M039,ON,
2023-08-19_06:43:13.002241,M038,OFF,
2023-08-19_06:43:13.068381,M038,ON,
2023-08-19_06:43:15.006315,M038,OFF,
2023-08-19_06:43:18.075525,M038,ON,
2023-08-19_06:43:22.024352,M038,OFF,
2023-08-19_06:43:22.077405,M039,OFF,
2023-08-19_06:43:23.005805,M038,ON,
2023-08-19_06:43:32.036573,M038,OFF,
2023-08-19_06:43:34.032646,M038,ON,
2023-08-19_06:43:36.005787,M038,OFF,
2023-08-19_06:43:38.034432,M038,ON,
2023-08-19_06:43:41.090387,M038,OFF,
2023-08-19_06:43:42.040975,M038,ON,
2023-08-19_06:43:44.005389,M038,OFF,
2023-08-19_06:44:16.048764,M038,ON,
2023-08-19_06:44:17.054484,M038,OFF,
2023-08-19_06:44:40.081548,M038,ON,
2023-08-19_06:44:44.000397,M038,OFF,
2023-08-19_06:44:48.007494,M038,ON,
2023-08-19_06:44:49.082436,M038,OFF,
2023-08-19_06:44:50.011077,M038,ON,
2023-08-19_06:45:00.060594,M038,OFF,
2023-08-19_06:46:29.051338,T004,24.5,
2023-08-19_06:46:59.082076,M039,ON,
2023-08-19_06:47:00.010232,M038,ON,
2023-08-19_06:47:02.082437,M039,OFF,
2023-08-19_06:47:03.077948,M038,OFF,
2023-08-19_06:47:03.094648,M039,ON,
2023-08-19_06:47:04.017891,M038,ON,
2023-08-19_06:47:04.084294,M039,OFF,
2023-08-19_06:47:05.041184,M039,ON,
2023-08-19_06:47:07.056123,M039,OFF,
2023-08-19_06:47:08.022994,M038,OFF,
2023-08-19_06:47:08.074142,M038,ON,
2023-08-19_06:47:11.009525,M038,OFF,
2023-08-19_06:47:23.072527,M035,ON,
2023-08-19_06:47:24.004784,M034,ON,
2023-08-19_06:47:24.074704,M038,ON,
2023-08-19_06:47:27.057558,M034,OFF,
2023-08-19_06:47:27.007716,M035,OFF,
2023-08-19_06:47:28.003601,M038,OFF,
2023-08-19_06:47:28.085248,M034,ON,
2023-08-19_06:47:29.003299,M038,ON,
2023-08-19_06:47:29.067505,M039,ON,
2023-08-19_06:47:31.005901,M034,OFF,
2023-08-19_06:47:31.072423,M039,OFF,
2023-08-19_06:47:35.063551,M038,OFF,
2023-08-19_06:47:56.073529,M038,ON,
2023-08-19_06:47:58.008946,M039,ON,
2023-08-19_06:48:00.098486,M039,OFF,
2023-08-19_06:48:01.090453,M038,OFF,
2023-08-19_06:48:11.088696,M038,ON,
2023-08-19_06:48:14.002987,M038,OFF,
2023-08-19_06:48:49.005532,P001,614,
2023-08-19_06:48:57.007545,M038,ON,
2023-08-19_06:48:57.083524,M039,ON,
2023-08-19_06:49:00.002958,M039,OFF,
2023-08-19_06:49:03.063348,M039,ON,
2023-08-19_06:49:05.052898,M038,OFF,
2023-08-19_06:49:06.084971,M038,ON,
2023-08-19_06:49:09.005493,M038,OFF,
2023-08-19_06:49:12.082392,M040,ON,
2023-08-19_06:49:17.043626,M039,OFF,
2023-08-19_06:49:19.062594,M039,ON,
2023-08-19_06:49:22.003511,M038,ON,
2023-08-19_06:49:25.056211,M039,OFF,
2023-08-19_06:49:25.091093,M040,OFF,
2023-08-19_06:49:36.071841,M039,ON,
2023-08-19_06:49:39.047486,M038,OFF,
2023-08-19_06:49:40.002353,M038,ON,
2023-08-19_06:49:43.016555,M038,OFF,
2023-08-19_06:49:44.003943,M039,OFF,
2023-08-19_06:49:45.044901,M039,ON,
2023-08-19_06:49:53.079583,M039,OFF,
2023-08-19_06:49:59.028837,M039,ON,
2023-08-19_06:49:59.062063,P001,604,
2023-08-19_06:50:02.041468,M034,ON,
2023-08-19_06:50:03.033925,M035,ON,
2023-08-19_06:50:06.017469,M032,ON,
2023-08-19_06:50:07.017417,M031,ON,
2023-08-19_06:50:09.080742,M039,OFF,
2023-08-19_06:50:10.002407,M032,OFF,
2023-08-19_06:50:10.049279,M034,OFF,
2023-08-19_06:50:10.065282,M035,OFF,
2023-08-19_06:50:11.081858,M040,ON,
